sourceTool,langName,ruleId,ruleName,ruleLevel,mappingStatus,replacementTool,replacementRuleOrPack,note
Sonar,CSS,10732,AtRuleNoUnknown,1,direct,Stylelint,at-rule-no-unknown,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10748,BlockNoEmpty,1,direct,Stylelint,block-no-empty,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10742,ColorNoInvalidHex,3,direct,Stylelint,color-no-invalid-hex,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10749,CommentNoEmpty,1,direct,Stylelint,comment-no-empty,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10745,DeclarationBlockNoDuplicateProperties,1,direct,Stylelint,declaration-block-no-duplicate-properties,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10746,DeclarationBlockNoShorthandPropertyOverrides,2,direct,Stylelint,declaration-block-no-shorthand-property-overrides,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10752,FontFamilyNoDuplicateNames,1,direct,Stylelint,font-family-no-duplicate-names,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10737,FontFamilyNoMissingGenericFamilyKeyword,1,direct,Stylelint,font-family-no-missing-generic-family-keyword,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10744,FunctionCalcNoInvalid,2,partial,Stylelint + custom,function-calc-no-invalid,Stylelint 无同名规则，需自定义规则或保留 Sonar
Sonar,CSS,10739,FunctionCalcNoUnspacedOperator,3,direct,Stylelint,function-calc-no-unspaced-operator,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10741,FunctionLinearGradientNoNonstandardDirection,2,direct,Stylelint,function-linear-gradient-no-nonstandard-direction,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10734,KeyframeDeclarationNoImportant,1,direct,Stylelint,keyframe-declaration-no-important,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10747,MediaFeatureNameNoUnknown,1,direct,Stylelint,media-feature-name-no-unknown,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10753,NoDescendingSpecificity,2,direct,Stylelint,no-descending-specificity,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10751,NoDuplicateAtImportRules,1,direct,Stylelint,no-duplicate-at-import-rules,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10754,NoDuplicateSelectors,1,direct,Stylelint,no-duplicate-selectors,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10755,NoEmptySource,1,direct,Stylelint,no-empty-source,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10756,NoExtraSemicolons,1,direct,Stylelint,no-extra-semicolons,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10736,NoInvalidDoubleSlashComments,3,direct,Stylelint,no-invalid-double-slash-comments,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10733,PropertyNoUnknown,3,direct,Stylelint,property-no-unknown,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10735,SelectorPseudoClassNoUnknown,1,direct,Stylelint,selector-pseudo-class-no-unknown,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10743,SelectorPseudoElementNoUnknown,1,direct,Stylelint,selector-pseudo-element-no-unknown,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10740,SelectorTypeNoUnknown,2,direct,Stylelint,selector-type-no-unknown,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10750,StringNoNewline,1,direct,Stylelint,string-no-newline,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,CSS,10738,UnitNoUnknown,3,direct,Stylelint,unit-no-unknown,Sonar CSS 规则可映射到同名 Stylelint 规则
Sonar,JavaScript,8859,AlertUseCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8675,AlphabeticalSortCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8802,AlwaysUseCurlyBracesCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8774,AnchorPrecedenceCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8881,ArgumentTypesCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8667,ArgumentsCallerCalleeUsageCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8748,ArgumentsUsageCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8868,ArithmeticOperationReturningNanCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8658,ArrayCallbackWithoutReturnCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8660,ArrayConstructorsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8714,ArrowFunctionConventionCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8739,AssertionsInTestsCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8641,AssociativeArraysCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,10460,AwsS3BucketGrantedAccessCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,10459,AwsS3BucketInsecureHttpCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,10457,AwsS3BucketPublicAccessCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,10461,AwsS3BucketServerEncryptionCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,10458,AwsS3BucketVersioningCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8649,BitwiseOperatorsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8734,BooleanEqualityComparisonCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8887,BuiltInObjectOverriddenCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8822,CertificateTransparencyCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8761,ChaiDeterminateAssertionCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8813,ClassNameCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8740,ClassPrototypeCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8833,CognitiveComplexityFunctionCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8678,CollapsibleIfStatementsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8669,CollectionSizeComparisonCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8751,CommaOperatorInSwitchCaseCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8764,CommaOperatorUseCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8628,CommentRegularExpressionCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8676,CommentedCodeCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8620,ComparisonWithNaNCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8877,ConciseRegexCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8715,ConditionalIndentationCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8741,ConditionalOperatorCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8702,ConfidentialInformationLoggingCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8743,ConsistentReturnsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8861,ConsoleLoggingCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8791,ConstructorFunctionsForSideEffectsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8809,ContentLengthCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8857,ContentSecurityPolicyCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8713,ContinueStatementCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8829,CookieNoHttpOnlyCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8879,CookiesCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8827,CorsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8878,CounterUpdatedInLoopCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8760,CsrfCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8812,CyclomaticComplexityJavaScriptCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8860,DeadStoreCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8632,DebuggerStatementCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8889,DeclarationInGlobalScopeCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8838,DefaultParametersNotLastCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8648,DeleteNonPropertyCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8832,DeprecationCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8650,DestructuringAssignmentSyntaxCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8817,DifferentTypesComparisonCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8874,DisabledAutoEscapingCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8886,DisabledResourceIntegrityCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8652,DisabledTimeoutCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8759,DnsPrefetchingCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8681,DuplicateAllBranchImplementationCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8733,DuplicateBranchImplementationCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8828,DuplicateConditionIfCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8804,DuplicateFunctionArgumentCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8730,DuplicatePropertyNameCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8750,DuplicatesInCharacterClassCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8836,ElseIfWithoutElseCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8623,EmptyBlockCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8834,EmptyDestructuringPatternCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8706,EmptyFunctionCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8862,EmptyStatementCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8642,EmptyStringRepetitionCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8846,EncryptionCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8768,EncryptionSecureModeCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8645,EqEqEqCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8673,EqualInForLoopTerminationCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8772,ErrorWithoutThrowCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8721,EvalCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8864,ExistingGroupsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8629,ExpressionComplexityCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8757,FileHeaderCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8810,FileNameDiffersFromClassCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8854,FilePermissionsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8895,FileUploadsCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8638,FixmeTagPresenceCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8842,ForHidingWhileCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8723,ForInCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8820,ForLoopConditionAndUpdateCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8746,ForLoopIncrementSignCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8843,FrameAncestorsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8778,FunctionCallArgumentsOnNewLineCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8690,FunctionConstructorCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8893,FunctionDeclarationsWithinBlocksCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8693,FunctionDefinitionInsideLoopCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8770,FunctionNameCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8710,FunctionReturnTypeCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8831,FutureReservedWordsCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8799,GeneratorWithoutYieldCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8788,GetterSetterCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8749,GlobalThisCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8800,GlobalsShadowingCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8782,GratuitousConditionCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8824,HardcodedCredentialsCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8870,HashingCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8756,HiddenFilesCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8682,IdenticalExpressionOnBinaryOperatorCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8766,IdenticalFunctionsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8654,IgnoredReturnCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8732,ImmediatelyReturnedVariableCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8762,InOperatorTypeErrorCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
